datetime,DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
13/11/2018 8:30,13/11/2018,Heron Reef,Stevos Carbonara,1,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,RCCA,SD,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,0,0,1,1
28/11/2022 15:30,28/11/2022,Heron Reef,Stevos Carbonara,1,RCTA,SD,SD,NIA,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,NIA,NIA,NIA,SD,SD,SD,NIA,RC,NIA,SD,SD,SD,SD,NIA,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,RCCA,SD,NIA,NIA,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,NIA,NIA,NIA,SD,SD,SD,SD,NIA,SD,SD,RC,NIA,NIA,RB,NIA,SD,SD,HCBR,NIA,RC,SD,RC,SD,SD,SD,SD,NIA,SD,SD,SD,RCTA,HC,SD,OT,OT,SD,SD,NIA,NIA,SD,SD,OT,SD,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,NIA,NIA,SD,NIA,NIA,SD,SD,SD,0,0,1,0
22/9/2016 0:00,22/9/2016,Heron Reef,Stevos Carbonara,1,SD,SD,NIA,RCTA,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,OT,NIA,NIA,OT,SD,HCE,OT,NIA,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,OT,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,OT,NIA,SD,RCTA,SD,SD,SD,SD,SD,OT,RCTA,HC,NIA,NIA,NIA,NIA,NIA,SD,SD,NIA,OT,OT,SD,SD,SD,SD,SD,SD,RCCA,OT,NIA,SD,SD,NIA,SD,RCTA,0,0,0,0
11/11/2021 12:00,11/11/2021,Heron Reef,Stevos Carbonara,1,RCTA,SD,OT,OT,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,OT,SD,SD,RC,RC,NIA,SD,OT,RCTA,OT,SD,OT,OT,RCTA,SD,SD,SD,SD,SD,OT,SD,OT,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,OT,RCCA,SD,SD,SD,SD,SD,RC,SD,SD,OT,SD,RCCA,SD,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,OT,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,OT,OT,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,2,1,3,0
29/10/2019 7:00,29/10/2019,Heron Reef,Stevos Carbonara,1,NIA,HC,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,RCTA,RB,SD,SD,SD,OT,NIA,RCTA,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,SD,NIA,OT,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,OT,NIA,SD,SD,OT,OT,OT,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,NIA,OT,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,0,0,0,0
4/11/2017 0:00,4/11/2017,Heron Reef,Stevos Carbonara,1,RC,RCTA,SD,SD,SD,SD,SD,SD,OT,OT,SD,SD,SD,SD,SD,SD,RCTA,NIA,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,OT,SD,SD,SD,SD,SD,OT,OT,SD,SD,SD,OT,SD,SD,SD,HCM,NIA,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,RCTA,SD,SD,SD,OT,SD,RCTA,SD,SD,HC,SD,HCE,SD,SD,RCTA,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCE,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,2,0,0,0
21/11/2020 16:15,21/11/2020,Heron Reef,Stevos Carbonara,1,RCCA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SI,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,SD,OT,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,RB,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,NIA,SD,SD,SD,SD,SD,RCTA,RKC,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,1,1,0,0
13/11/2018 9:45,13/11/2018,Heron Reef,White Wedding,1,RCTA,NIA,SD,NIA,RB,SD,SD,SD,HC,SD,SD,SD,SD,NIA,NIA,SD,RCTA,NIA,SD,HC,HCBR,SD,HCE,RCTA,OT,HC,SD,HCE,RCTA,SD,SD,SD,RCTA,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HC,SD,RCTA,RCTA,SD,HC,SD,SD,SD,SD,SD,HCBR,RCTA,RCTA,SD,SC,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,RCTA,NIA,RCTA,HC,NIA,NIA,HCBR,SD,HCE,HCBR,RCTA,RCTA,SD,SD,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,HCBR,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,RCTA,SD,RCCA,SD,4,0,0,0
11/11/2021 13:00,11/11/2021,Heron Reef,White Wedding,1,RCTA,HCM,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,OT,SD,SD,SD,SD,OT,HC,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCM,RCTA,SD,SD,SD,SD,SD,HCM,OT,OT,RCTA,RB,OT,OT,OT,SD,SD,SD,OT,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HCM,SD,SD,HCE,RC,HCE,HCE,SD,SD,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RB,RCTA,SD,OT,RC,RB,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,RC,RCTA,RCTA,SD,SD,RB,SD,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,RCTA,RCTA,SD,SD,SD,SD,SD,SD,RB,RCTA,RB,HCBR,HC,SD,OT,RC,OT,OT,HCBR,RB,RC,SD,SD,SD,RC,OT,OT,HCM,RC,HCE,0,0,1,0
18/11/2020 12:40,18/11/2020,Heron Reef,White Wedding,1,HCBR,RCTA,RCTA,RCTA,RC,RC,RC,SD,SD,SD,RCTA,SD,SD,RCTA,SD,RCTA,HCBR,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RB,SD,SD,SD,SD,SD,SD,SD,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,HC,RC,RCTA,SD,RCTA,HCBR,RCTA,RCTA,SD,RCTA,RCTA,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,RCTA,SD,RCTA,OT,SD,RCTA,HCBR,OT,RCTA,SD,HCBR,RCTA,SD,HCBR,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,SD,HCBR,RB,RCTA,SD,SD,RCTA,RCTA,RCTA,RB,SD,SD,SD,SD,SD,SD,RC,RB,RCTA,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RC,RCTA,SD,HCBR,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,3,4,3,2
29/10/2024 16:30,29/10/2024,Heron Reef,White Wedding,1,HC,RCTA,RCTA,RCTA,SD,RCTA,RCTA,SD,SD,RCTA,SD,HC,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,NIA,SD,RCTA,HC,RCTA,SD,HC,RCTA,SD,SD,SD,HC,RCTA,SD,RCTA,RCTA,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,OT,RCTA,SD,SD,SD,SD,SD,NIA,NIA,NIA,RCTA,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,NIA,RCTA,RCTA,SD,RCTA,SD,SD,RCTA,RCTA,RCTA,RCTA,SI,SI,RCTA,SD,SD,SD,SD,NIA,NIA,SD,SD,RCTA,RCTA,HCB,SD,RCTA,RCTA,SD,NIA,RCTA,RCTA,SD,HCBR,RCTA,RCTA,HCBR,SD,SD,SD,SD,RCTA,SD,NIA,SD,SD,HCB,NIA,NIA,SD,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,HC,RCCA,OT,NIA,RCTA,RCTA,NIA,SD,SD,HC,SD,RCTA,RCTA,RCTA,HCE,SD,RCTA,RCTA,SD,RCTA,RCTA,NIA,SD,RCTA,SD,NIA,SD,SD,0,0,1,0
28/11/2022 14:40,28/11/2022,Heron Reef,White Wedding,1,HC,SD,RCTA,RCTA,OT,OT,SD,SD,SD,RCTA,OT,SD,RCTA,RCTA,OT,OT,OT,OT,HC,RCCA,RCCA,RCTA,SD,SD,OT,SD,SD,SD,RB,RCTA,OT,NIA,SD,SD,SD,SD,SD,SD,OT,RCTA,SD,SD,SD,RCTA,RCTA,SD,OT,SD,SD,SD,SD,SD,SD,SD,RCTA,RC,RCTA,SD,OT,SD,SD,SD,SD,RCTA,SD,OT,RCTA,RCCA,RB,HC,SD,SD,SD,SD,SD,HC,OT,RB,HCBR,SD,RCTA,SD,RCTA,RCTA,OT,SD,SD,SD,OT,SD,SD,OT,OT,HC,OT,SD,RCTA,OT,OT,RCTA,OT,HC,SD,HC,SD,SD,RB,RCTA,SD,SD,SD,SD,RB,RCTA,SD,RCTA,SD,RCTA,RB,SD,HCE,RB,HC,RCCA,RCTA,RB,RCTA,RB,RCCA,RCTA,SD,RCTA,RCTA,HC,SD,RB,SD,RB,OT,RCTA,RCTA,SD,SD,RB,SD,OT,SC,RCTA,RCTA,RCTA,SD,RCTA,RCTA,HC,OT,SD,RCTA,SD,OT,RB,5,0,1,2
1/10/2023 11:15,1/10/2023,Heron Reef,White Wedding,1,SD,SD,SD,SD,RCTA,SD,HC,RC,SD,SD,HC,RCTA,RB,SD,HC,NIA,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RC,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,RCTA,SD,SD,OT,OT,SD,SD,SD,SD,SD,RCTA,SD,SD,RCTA,RCTA,RB,HC,SD,SD,RCTA,RCTA,HCE,RCTA,RCTA,OT,SD,SD,RCTA,HC,SD,SD,RC,HC,HC,RC,SD,SD,RCTA,SD,RCTA,RCTA,SD,RCTA,RCTA,HCBR,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,HCBR,HC,RCTA,RCTA,SD,HC,SD,SD,RCTA,RCTA,SD,SD,OT,SD,SD,HC,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,HC,SD,RCTA,RCTA,OT,SD,RCTA,SD,RCTA,HC,HC,HC,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,HC,RB,RB,RCTA,SD,RCTA,SD,SI,RCTA,OT,SD,HC,0,0,0,0
26/11/2015 0:00,26/11/2015,Heron Reef,White Wedding,1,SD,SD,RCTA,RCTA,HCBR,SD,SD,RCTA,SD,HCE,RCTA,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,RB,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,RCTA,RCTA,RCTA,RC,HCBR,SD,SD,SD,SD,HCM,HCM,RCTA,RCTA,HCE,SD,SD,SD,SD,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,HCE,SD,HCE,SD,HCBR,HCB,SD,RCTA,SD,SD,SD,SD,HCM,SD,RC,SD,RB,SD,RC,SD,SD,SD,RB,SD,SD,RCTA,RCTA,SP,HCBR,RC,RB,SD,HCM,RB,HCBR,RB,SD,SD,RCTA,RC,SD,RCTA,SD,SD,HCBR,RCTA,SD,RCTA,HCBR,SD,SD,RCTA,RCTA,SD,SD,SD,HCBR,HCBR,HCM,RB,SD,SD,SD,SD,RCTA,SD,HCBR,RC,RCTA,SD,SD,SD,SD,SD,HCBR,SD,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,RB,HCBR,SI,SD,SD,0,0,0,0
20/9/2016 0:00,20/9/2016,Heron Reef,White Wedding,1,RCTA,OT,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,RCTA,OT,SD,SD,SD,RCTA,SD,HCM,RC,RC,RB,SD,RB,SD,SD,SD,SD,SD,HCBR,HCE,RCTA,RCTA,SD,RCCA,SD,SD,SD,SD,RC,SD,SD,RC,RC,RC,SD,SD,SD,SD,SD,NIA,RCTA,RCTA,RKCNIA,SD,SD,SD,SD,SD,SD,SD,RCTA,OT,SD,SD,SD,RC,SD,RCTA,HC,SD,SD,SD,HC,SD,SD,SD,SD,RC,HC,OT,SD,SD,SD,RCTA,OT,RCTA,OT,SD,RCTA,OT,SD,OT,SD,RC,OT,RCTA,SD,OT,OT,SD,SD,SD,RCTA,SD,SD,SD,SD,RC,SD,NIA,RC,RCTA,RCTA,RCTA,RCTA,SD,HCBR,RC,SD,SD,OT,SD,SD,SD,RB,RCTA,SD,RCTA,RCTA,HCBR,RC,SD,SD,RB,RC,SD,SD,HCM,HCM,RCTA,RCTA,OT,RCTA,RCTA,RC,SC,RCTA,SD,SD,SD,SD,SD,SD,HCM,OT,2,3,0,0
28/10/2019 9:45,28/10/2019,Heron Reef,White Wedding,1,SD,RCTA,SD,RC,SD,SD,SD,SD,SD,SD,SD,NIA,RB,OT,SD,SI,OT,SD,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,NIA,SD,RCTA,HCBR,NIA,SD,SD,SD,SD,SD,SD,SD,SI,RCTA,HCB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,HC,SD,SD,SD,SD,SD,RCTA,RB,SD,SD,SD,SD,SD,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,RCTA,RCTA,NIA,NIA,OT,SD,SD,RCTA,OT,RCTA,SD,RCTA,SD,RB,RCTA,SD,NIA,NIA,SD,SD,RCTA,OT,RB,SD,SD,SD,RB,SD,SD,SD,NIA,NIA,NIA,RB,NIA,HCBR,RCTA,RC,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,OT,RB,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,RC,RCTA,RB,SD,SD,OT,RC,SD,SD,SD,SD,HC,RCTA,RCTA,RB,RB,1,2,3,1
1/11/2017 0:00,1/11/2017,Heron Reef,White Wedding,1,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,OT,RCTA,HCBR,SD,SD,RCTA,RCTA,HCE,RCTA,HCE,RCTA,SD,SD,SD,OT,SD,RCTA,SD,NIA,RCTA,SD,SD,SD,HCBR,RCTA,RCTA,HCB,HCB,SD,SD,SD,HCE,SD,SD,SD,SD,SD,HCE,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,HCBR,HCBR,RCTA,OT,SD,SD,SD,SD,SD,SD,SD,SD,HC,HC,SD,SD,SD,SD,OT,RCTA,RCTA,SD,RCTA,SD,SD,HCE,HCE,HCE,SD,NIA,SD,SD,RCTA,RCTA,SD,SD,SD,SD,HC,RCTA,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,RCTA,SD,RCTA,SD,SD,HC,OT,SD,SD,SD,RCTA,RCTA,OT,HC,SD,RCTA,RCTA,RCTA,RCTA,SD,SD,RCTA,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,SD,HC,RCTA,RCTA,RCTA,RCTA,SD,SD,OT,SD,RCTA,SD,SD,SD,SD,SD,SD,RB,HCBR,HCBR,RCTA,SD,0,0,0,0
13/11/2014 0:00,13/11/2014,Heron Reef,White Wedding,1,NIA,SD,SD,SD,RCTA,SD,SD,SD,RB,NIA,RCTA,NIA,RCTA,NIA,NIA,RCTA,HCBR,HCBR,RB,RB,RCTA,SD,SD,SD,SD,SD,SD,RB,SD,RCTA,SD,RCTA,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,SD,RB,RCTA,NIA,RCTA,SD,SD,SD,SD,SD,RB,SD,SD,RCTA,SD,SD,SD,SD,SD,OT,HCBR,SD,SD,HCBR,HCBR,SD,SD,SD,RCTA,NIA,HCBR,RCTA,HCBR,OT,RCTA,SD,SD,SD,SD,SD,HCBR,RCTA,SD,SD,RCTA,SD,SD,SD,HCBR,SD,SD,SD,OT,SD,HCBR,RCTA,RCTA,SD,SD,RB,SD,HCBR,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,RB,SD,HCBR,RCTA,SD,RCTA,SD,SD,SD,NIA,SD,RCTA,HCBR,HCBR,RCTA,RCTA,SD,NIA,NIA,NIA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCM,RCTA,4,0,1,1
